"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-01","2020","01","01","","4.6","","-2.3","","1.2","","16.8","","0.0","","","","","","3.9","","5","","23","","61",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-02","2020","01","02","","-1.7","","-7.0","","-4.3","","22.3","","0.0","","","","","","4.0","","6","","23","","47",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-03","2020","01","03","","4.3","","-6.1","","-0.9","","18.9","","0.0","","","","","","20.8","","19","","21","","70",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-04","2020","01","04","","2.1","","-4.7","","-1.3","","19.3","","0.0","","","","","","0.0","","20","","19","","59",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-05","2020","01","05","","1.2","","-3.6","","-1.2","","19.2","","0.0","","","","","","0.4","","20","","22","","56",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-06","2020","01","06","","-1.4","","-10.6","","-6.0","","24.0","","0.0","","","","","","0.2","","20","","21","","35",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-07","2020","01","07","","-4.7","","-8.8","","-6.7","","24.7","","0.0","","","","","","8.3","","19","","","","",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-08","2020","01","08","","-6.5","","-14.3","","-10.4","","28.4","","0.0","","","","","","0.4","","28","","","","",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-09","2020","01","09","","-5.5","","-14.9","","-10.2","","28.2","","0.0","","","","","","1.2","","27","","","","",""
"-126.00","53.77","OOTSA LAKESKINS LAKE CLIMATE","1085836","2020-01-10","2020","01","10","","-3.3","","-6.0","","-4.6","","22.6","","0.0","","","","","","6.8","","33","","","","",""
