"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-71.14","48.43","JONQUIERE","7063370","2016-01-01","2016","01","01","","-3.2","","-10.7","","-7.0","","25.0","","0.0","","","M","","M","2.0","","","","","","<31",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-02","2016","01","02","","-2.6","","-5.9","","-4.3","","22.3","","0.0","","","M","","M","3.0","","","","28","","39",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-03","2016","01","03","","-5.7","","-20.5","","-13.1","","31.1","","0.0","","","M","","M","1.0","","","","30","","39",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-04","2016","01","04","","-15.9","","-24.6","","-20.3","","38.3","","0.0","","","M","","M","0.0","","","","29","","32",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-05","2016","01","05","","-9.2","","-20.7","","-15.0","","33.0","","0.0","","","M","","M","1.0","","","","24","","41",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-06","2016","01","06","","-1.7","","-9.5","","-5.6","","23.6","","0.0","","","M","","M","5.8","","","","23","","41",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-07","2016","01","07","","-1.6","","-6.7","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","31","","32",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-08","2016","01","08","","-4.8","","-6.7","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","9","","37",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-09","2016","01","09","","-1.5","","-5.1","","-3.3","","21.3","","0.0","","","M","","M","1.2","","","","11","","48",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-10","2016","01","10","","2.2","","-1.5","","0.4","","17.6","","0.0","","","M","","M","1.9","","","","9","","67",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-11","2016","01","11","","3.2","","-14.8","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","24","","59",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-12","2016","01","12","","-10.1","","-18.1","","-14.1","","32.1","","0.0","","","M","","M","0.0","","","","13","","37",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-13","2016","01","13","","-9.1","","-17.4","","-13.3","","31.3","","0.0","","","M","","M","6.1","","","","27","","35",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-14","2016","01","14","","-14.6","","-19.6","","-17.1","","35.1","","0.0","","","M","","M","0.0","","","","28","","35",""
"-71.14","48.43","JONQUIERE","7063370","2016-01-15","2016","01","15","","-14.7","","-23.3","","-19.0","","37.0","","0.0","","","M","","M","0.0","","","","","","<31",""
