"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.75","46.28","ST COME","7017080","2017-01-01","2017","01","01","","-3.0","","-13.8","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","40","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-02","2017","01","02","","2.1","","-17.6","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-03","2017","01","03","","-4.1","","-15.8","","-10.0","","28.0","","0.0","","0.0","","24.0","","24.0","","40","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-04","2017","01","04","","-2.2","","-6.0","","-4.1","","22.1","","0.0","","0.0","","10.0","","10.0","","64","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-05","2017","01","05","","-9.8","","-15.5","","-12.7","","30.7","","0.0","","0.0","","0.0","","0.0","","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-06","2017","01","06","","-7.4","","-27.0","","-17.2","","35.2","","0.0","","0.0","","0.0","","0.0","","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-07","2017","01","07","","-8.9","","-31.5","","-20.2","","38.2","","0.0","","0.0","","0.0","T","0.0","T","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-08","2017","01","08","","-11.9","","-31.8","","-21.9","","39.9","","0.0","","0.0","","0.0","","0.0","","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-09","2017","01","09","","-13.7","","-33.6","","-23.7","","41.7","","0.0","","0.0","","0.0","T","0.0","T","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-10","2017","01","10","","1.4","","-17.3","","-8.0","","26.0","","0.0","","0.0","","19.0","","19.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-11","2017","01","11","","3.9","","-8.3","","-2.2","","20.2","","0.0","","5.8","","1.0","","6.8","","87","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-12","2017","01","12","","3.0","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","78","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-13","2017","01","13","","-8.1","","-15.8","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-14","2017","01","14","","-8.2","","-29.9","","-19.1","","37.1","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-15","2017","01","15","","-7.9","","-18.1","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-16","2017","01","16","","0.7","","-18.3","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-17","2017","01","17","","-0.7","","-6.4","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-18","2017","01","18","","-3.1","","-8.2","","-5.7","","23.7","","0.0","","0.0","T","0.0","T","0.0","T","73","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-19","2017","01","19","","1.6","","-4.8","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","72","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-20","2017","01","20","","-0.1","","-1.9","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-21","2017","01","21","","2.3","","-2.0","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","66","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-22","2017","01","22","","1.2","","-1.4","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","66","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-23","2017","01","23","","-2.6","","-5.5","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","66","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-24","2017","01","24","","-3.0","","-7.0","","-5.0","","23.0","","0.0","","0.0","","8.0","","8.0","","66","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-25","2017","01","25","","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","2.0","","2.0","","72","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-26","2017","01","26","","0.5","","-4.6","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-27","2017","01","27","","-0.5","","-6.0","","-3.3","","21.3","","0.0","","0.0","","","M","","M","73","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-28","2017","01","28","","-1.7","","-6.3","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-29","2017","01","29","","-0.3","","-7.5","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-30","2017","01","30","","-8.3","","-17.6","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"-73.75","46.28","ST COME","7017080","2017-01-31","2017","01","31","","-5.9","","-21.3","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-01","2017","02","01","","-3.0","","-25.2","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","67","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-02","2017","02","02","","-5.8","","-18.2","","-12.0","","30.0","","0.0","","0.0","","1.0","","1.0","","67","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-03","2017","02","03","","-6.9","","-25.4","","-16.2","","34.2","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-04","2017","02","04","","-6.8","","-28.2","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-05","2017","02","05","","-3.7","","-12.1","","-7.9","","25.9","","0.0","","0.0","","5.0","","5.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-06","2017","02","06","","-11.9","","-21.3","","-16.6","","34.6","","0.0","","0.0","","0.0","","0.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-07","2017","02","07","","-5.9","","-16.7","","-11.3","","29.3","","0.0","","0.0","","10.0","","10.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-08","2017","02","08","","-1.7","","-13.2","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-09","2017","02","09","","-12.0","","-20.9","","-16.5","","34.5","","0.0","","0.0","","0.0","","0.0","","83","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-10","2017","02","10","","-12.6","","-26.9","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","79","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-11","2017","02","11","","-9.3","","-17.4","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","78","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-12","2017","02","12","","-8.1","","-27.3","","-17.7","","35.7","","0.0","","0.0","","16.0","","16.0","","77","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-13","2017","02","13","","-3.3","","-9.9","","-6.6","","24.6","","0.0","","0.0","","0.0","","0.0","","88","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-14","2017","02","14","","-3.8","","-11.9","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","85","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-15","2017","02","15","","-4.9","","-8.9","","-6.9","","24.9","","0.0","","0.0","","","M","","M","84","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-16","2017","02","16","","-3.4","","-7.5","","-5.5","","23.5","","0.0","","0.0","","3.0","","3.0","","","M","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-17","2017","02","17","","1.4","","-12.7","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","93","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-18","2017","02","18","","7.0","","-9.4","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","90","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-19","2017","02","19","","8.0","","-0.2","","3.9","","14.1","","0.0","","2.0","","0.0","","2.0","","90","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-20","2017","02","20","","3.6","","-8.6","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","80","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-21","2017","02","21","","0.0","","-18.5","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","77","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-22","2017","02","22","","7.6","","-1.8","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","77","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-23","2017","02","23","","7.9","","-2.8","","2.6","","15.4","","0.0","","1.0","","0.0","","1.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-24","2017","02","24","","6.1","","-1.6","","2.3","","15.7","","0.0","","18.0","","0.0","","18.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-25","2017","02","25","","2.0","","-0.8","","0.6","","17.4","","0.0","","14.0","","0.0","","14.0","","67","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-26","2017","02","26","","-0.3","","-8.3","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-27","2017","02","27","","4.7","","-14.0","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","65","","","","",""
"-73.75","46.28","ST COME","7017080","2017-02-28","2017","02","28","","6.0","","-13.8","","-3.9","","21.9","","0.0","","13.0","","0.0","","13.0","","65","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-01","2017","03","01","","4.3","","-0.3","","2.0","","16.0","","0.0","","9.0","","0.0","","9.0","","61","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-02","2017","03","02","","-6.9","","-11.1","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","60","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-03","2017","03","03","","-9.0","","-18.6","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","","M","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-04","2017","03","04","","-13.1","","-24.7","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","60","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-05","2017","03","05","","-3.1","","-21.3","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","60","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-06","2017","03","06","","-2.5","","-22.2","","-12.4","","30.4","","0.0","","","M","0.0","","","M","60","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-07","2017","03","07","","1.8","","-5.5","","-1.9","","19.9","","0.0","","24.0","","0.0","","24.0","","","M","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-08","2017","03","08","","8.7","","-0.2","","4.3","","13.7","","0.0","","3.0","","0.0","","3.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-09","2017","03","09","","-3.1","","-7.8","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-10","2017","03","10","","-7.2","","-19.0","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-11","2017","03","11","","-17.7","","-27.0","","-22.4","","40.4","","0.0","","0.0","","0.0","","0.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-12","2017","03","12","","-10.3","","-21.0","","-15.7","","33.7","","0.0","","0.0","","0.0","","0.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-13","2017","03","13","","-5.6","","-23.7","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-14","2017","03","14","","-8.0","","-15.3","","-11.7","","29.7","","0.0","","0.0","","19.0","","19.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-15","2017","03","15","","-4.3","","-11.3","","-7.8","","25.8","","0.0","","0.0","","2.0","","2.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-16","2017","03","16","","-5.5","","-12.4","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-17","2017","03","17","","1.4","","-19.4","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","75","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-18","2017","03","18","","2.0","","-23.9","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-19","2017","03","19","","7.1","","-20.2","","-6.6","","24.6","","0.0","","0.0","","0.0","","0.0","","72","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-20","2017","03","20","","7.1","","-14.9","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-21","2017","03","21","","9.0","","-0.9","","4.1","","13.9","","0.0","","0.0","","8.0","","8.0","","66","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-22","2017","03","22","","-7.8","","-18.6","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-23","2017","03","23","","1.3","","-23.6","","-11.2","","29.2","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-24","2017","03","24","","-0.5","","-7.3","","-3.9","","21.9","","0.0","","0.0","","2.0","","2.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-25","2017","03","25","","3.9","","-4.1","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","71","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-26","2017","03","26","","3.2","","-18.1","","-7.5","","25.5","","0.0","","0.0","","6.0","","6.0","","70","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-27","2017","03","27","","1.0","","-2.6","","-0.8","","18.8","","0.0","","0.0","","6.0","","6.0","","74","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-28","2017","03","28","","5.5","","0.0","","2.8","","15.2","","0.0","","10.0","","0.0","","10.0","","66","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-29","2017","03","29","","3.8","","-0.5","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","62","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-30","2017","03","30","","8.0","","-5.9","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-03-31","2017","03","31","","4.2","","-4.9","","-0.4","","18.4","","0.0","","0.0","","3.0","","3.0","","58","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-01","2017","04","01","","2.4","","-1.8","","0.3","","17.7","","0.0","","0.0","","4.0","","4.0","","61","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-02","2017","04","02","","9.8","","-2.1","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","61","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-03","2017","04","03","","9.8","","-9.7","","0.1","","17.9","","0.0","","0.0","","0.0","T","0.0","T","60","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-04","2017","04","04","","1.0","","-3.7","","-1.4","","19.4","","0.0","","9.2","","7.0","","16.2","","57","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-05","2017","04","05","","7.2","","0.0","","3.6","","14.4","","0.0","","4.5","","0.0","","4.5","","59","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-06","2017","04","06","","2.4","","0.2","","1.3","","16.7","","0.0","","26.0","","0.0","","26.0","","57","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-07","2017","04","07","","3.1","","0.5","","1.8","","16.2","","0.0","","9.0","","0.0","T","9.0","","53","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-08","2017","04","08","","5.0","","-0.8","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-09","2017","04","09","","15.0","","-6.9","","4.1","","13.9","","0.0","","1.0","","0.0","","1.0","","53","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-10","2017","04","10","","22.6","","0.2","","11.4","","6.6","","0.0","","7.8","","0.0","","7.8","","52","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-11","2017","04","11","","5.8","","2.3","","4.1","","13.9","","0.0","","5.2","","0.0","","5.2","","37","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-12","2017","04","12","","8.1","","1.3","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-13","2017","04","13","","11.8","","0.6","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-14","2017","04","14","","14.1","","-5.8","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-73.75","46.28","ST COME","7017080","2017-04-15","2017","04","15","","18.1","","-4.4","","6.9","","11.1","","0.0","","3.0","","0.0","","3.0","","25","","","","",""
